data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,12,196657046,0.800,1,19541408
2024,8,196657047,18.800,1,19541409
2024,8,196657051,2.000,1,19541410
2024,12,197635405,0.020,1,19686456
2024,12,188462469,0.450,1,18378332
2024,8,196931322,1.000,9,19582961
2024,12,188462478,0.580,1,18378334
2024,12,188462482,0.710,1,18378335
2024,12,188462484,9.750,1,18378336
2024,12,188462488,27.580,1,18378337
2024,12,190950331,21.650,1,18743826
2024,2,189431082,3.620,1,18526974
2024,12,189431086,5.250,1,18526975
2024,12,189431089,0.510,1,18526976
2024,12,189431090,1.230,1,18526977
2024,12,189431093,0.850,1,18526978
2024,12,189431094,8.900,1,18526979
2024,12,189431095,1.450,1,18526980
2024,12,189431096,0.350,1,18526981
2024,15,189431102,5.240,1,18526982
2024,12,189431104,1.040,1,18526983
2024,12,189431105,1.500,1,18526984
2024,15,189431114,0.900,1,18526985
2024,12,189431123,1.280,1,18526986
2024,12,189431124,4.850,1,18526987
2024,12,189431126,1.560,1,18526988
2024,12,189431133,1.530,1,18526990
2024,12,189431136,2.610,1,18526991
2024,12,189431137,1.210,1,18526992
2024,12,189431138,0.930,1,18526993
2024,4,189431139,0.410,1,18526994
2024,8,190950332,12.000,9,18743827
2024,12,189431140,23.570,1,18526995
2024,12,189431142,1.000,1,18526996
2024,12,189431146,1.200,1,18526997
2024,2,189431147,5.210,1,18526998
2024,2,189431148,1.090,1,18526999
2024,12,189431149,13.150,1,18527000
2024,12,189431152,0.850,1,18527001
2024,12,189431154,0.600,1,18527002
2024,12,189431155,0.910,1,18527003
2024,15,189431158,9.660,1,18527004
2024,12,189431168,0.490,1,18527005
2024,16,189431172,3.000,9,18527006
2024,16,190950335,1.000,1,18743828
2024,15,189431184,27.470,1,18527007
2024,12,189431186,1.090,1,18527008
2024,12,189431187,4.830,1,18527009
2024,16,196931323,0.730,1,19582962
2024,12,190950339,91.000,1,18743829
2024,12,189431198,6.470,1,18527011
2024,12,190950342,14.000,1,18743830
2024,12,190950345,0.530,1,18743831
2024,4,192730669,0.330,1,19002871
2024,15,192730669,1.400,1,19002872
2024,12,192730669,1.730,1,19002873
2024,12,189431223,2.780,1,18527019
2024,15,189431225,0.620,1,18527020
2024,12,189431231,10.370,1,18527022
2024,8,190950349,14.110,1,18743833
2024,12,189431232,3.790,1,18527023
2024,12,189431236,0.690,1,18527024
2024,12,189431238,0.880,1,18527025
2024,16,189431248,6.000,1,18527026
2024,12,189431248,7.000,1,18527027
2024,12,189431257,4.000,1,18527029
2024,12,189431259,4.880,1,18527030
2024,8,192730673,6.530,1,19002874
2024,12,192730674,1.940,1,19002875
2024,12,190950363,1.210,1,18743837
2024,12,189431282,0.980,1,18527035
2024,12,189431284,0.750,1,18527036
2024,16,190950372,2.260,1,18743838
2024,12,190950372,1.490,1,18743839
2024,12,189431315,5.360,1,18527038
2024,12,190950374,0.940,1,18743840
2024,16,190950375,2.000,9,18743841
2024,15,190950375,1.000,1,18743842
2024,12,190950391,7.420,1,18743843
2024,12,190950392,1.730,1,18743844
2024,12,190950394,0.970,1,18743845
2024,15,190950394,0.590,1,18743846
2024,12,190950397,1.900,1,18743847
2024,15,190950403,20.000,1,18743848
2024,12,190950407,2.580,1,18743849
2024,15,190950413,8.260,1,18743850
2024,12,190950413,7.600,1,18743851
2024,15,190950427,1.000,9,18743852
2024,12,190950428,1.070,1,18743853
2024,12,190950429,1.550,1,18743854
2024,8,190950429,1.730,1,18743855
2024,15,190950434,0.200,1,18743856
2024,7,190950440,0.040,1,18743857
2024,12,190950441,1.550,1,18743858
2024,12,190950449,0.890,1,18743859
2024,16,190950451,1.000,1,18743860
2024,12,190950451,5.000,1,18743861
2024,12,190950465,0.590,1,18743862
2024,12,190950469,14.160,1,18743863
2024,12,190950470,1.060,1,18743864
2024,12,192730685,2.640,1,19002877
2024,12,190950479,2.000,1,18743865
2024,15,190950486,4.080,1,18743867
2024,12,190950488,0.990,1,18743868
2024,16,190950488,0.890,1,18743869
2024,12,192730692,5.720,1,19002878
2024,12,190950526,0.110,1,18743871
2024,12,190950529,0.810,1,18743872
2024,12,190950538,1.310,1,18743873
2024,12,190950542,3.450,1,18743874
2024,15,190950545,0.670,1,18743875
2024,15,190950550,7.510,1,18743876
2024,12,190950550,1.000,1,18743877
2024,12,190950551,4.090,1,18743878
2024,15,190950556,8.140,1,18743879
2024,15,190950560,1.380,1,18743880
2024,12,190950566,0.290,1,18743882
2024,12,192730702,3.410,1,19002879
2024,15,192730702,6.230,1,19002880
2024,12,190950573,4.350,1,18743886
2024,12,190950575,0.270,1,18743887
2024,12,193847613,10.260,1,19166826
2024,12,190950585,5.400,1,18743889
2024,12,192730703,2.880,1,19002881
2024,15,192730704,1.690,1,19002882
2024,12,192730704,1.650,1,19002883
2024,12,190950593,4.050,1,18743893
2024,12,192730709,0.800,1,19002884
2024,12,192730716,0.380,1,19002885
2024,12,192730720,1.030,1,19002886
2024,10,192730721,11.760,1,19002887
2024,15,192730729,1.610,1,19002889
2024,12,193847616,8.850,1,19166827
2024,12,192730742,4.620,1,19002890
2024,8,192730742,7.000,9,19002891
2024,12,192730754,4.850,1,19002893
2024,12,192730756,0.230,1,19002894
2024,12,192730760,1.860,1,19002895
2024,12,193847619,2.050,1,19166828
2024,2,192730776,1.340,1,19002896
2024,12,192730778,0.510,1,19002897
2024,15,192730778,0.470,1,19002898
2024,15,192730784,4.730,1,19002899
2024,16,192730793,0.510,1,19002900
2024,12,192730799,2.780,1,19002901
2024,12,192730806,0.430,1,19002902
2024,12,192730816,1.300,1,19002903
2024,12,192730817,0.710,1,19002904
2024,12,192730820,0.820,1,19002905
2024,12,192730821,1.520,1,19002906
2024,12,192730837,1.680,1,19002907
2024,16,192730843,0.340,1,19002908
2024,12,192730857,18.600,1,19002909
2024,12,192730859,0.870,1,19002910
2024,12,192730873,7.530,1,19002911
2024,12,192730876,2.760,1,19002912
2024,12,192730878,6.520,1,19002913
2024,15,192730887,21.720,1,19002914
2024,12,192730890,17.320,1,19002915
2024,12,192730894,1.770,1,19002916
2024,12,192730895,1.910,1,19002917
2024,15,193847634,0.220,1,19166829
2024,15,193847636,0.730,1,19166830
2024,12,193847639,14.440,1,19166831
2024,8,193847639,1.000,1,19166832
2024,12,193847649,6.900,1,19166833
2024,15,193847653,1.010,1,19166834
2024,12,193847660,3.170,1,19166835
2024,12,193847661,3.750,1,19166836
2024,12,193847670,5.690,1,19166837
2024,12,193847675,1.010,1,19166838
2024,15,193847691,10.330,1,19166839
2024,12,193847691,20.290,1,19166840
2024,12,193847698,2.360,1,19166841
2024,15,193847700,12.450,1,19166842
2024,12,193847701,10.590,1,19166843
2024,12,193847706,1.010,1,19166844
2024,12,193847712,3.810,1,19166845
2024,15,193847713,3.270,1,19166846
2024,12,193847713,0.820,1,19166847
2024,12,193847716,0.500,1,19166848
2024,12,193847719,5.230,1,19166849
2024,12,193847720,1.690,1,19166850
2024,12,193847721,1.880,1,19166851
2024,15,193847722,0.290,1,19166852
2024,15,193847724,0.470,1,19166853
2024,15,193847727,2.740,1,19166854
2024,12,193847749,3.280,1,19166855
2024,10,193847749,10.590,1,19166856
2024,15,193847753,0.970,1,19166857
2024,15,193847754,6.070,1,19166858
2024,12,193847756,11.470,1,19166859
2024,12,193847757,20.430,1,19166860
2024,12,196931336,1.240,1,19582963
2024,12,195106444,1.580,1,19334471
2024,12,195106448,8.220,1,19334472
2024,12,193847791,4.850,1,19166863
2024,8,193847795,12.420,1,19166864
2024,6,195106450,7.780,1,19334473
2024,12,195106455,6.560,1,19334474
2024,12,195106458,0.750,1,19334475
2024,12,195106459,4.730,1,19334476
2024,12,193847823,22.640,1,19166870
2024,12,195106224,2.590,1,19334438
2024,15,195106231,1.000,1,19334439
2024,15,195106235,0.140,1,19334440
2024,12,195106236,9.670,1,19334441
2024,2,195106237,2.810,1,19334442
2024,12,195106238,0.500,1,19334443
2024,16,195106238,0.790,1,19334444
2024,12,195106243,2.480,1,19334445
2024,12,195106244,2.820,1,19334446
2024,12,195106282,0.180,1,19334447
2024,12,195106287,0.190,1,19334448
2024,12,196931349,1.190,1,19582964
2024,12,195106290,2.000,1,19334450
2024,12,195106296,0.700,1,19334451
2024,8,195106310,37.400,1,19334452
2024,12,195106311,0.280,1,19334453
2024,8,195106311,1.000,9,19334454
2024,15,196931357,3.040,1,19582966
2024,12,196931357,1.450,1,19582967
2024,12,195106325,5.500,1,19334456
2024,12,195106328,63.000,1,19334457
2024,12,195106338,0.760,1,19334458
2024,12,195106354,3.710,1,19334459
2024,15,195106355,1.140,1,19334460
2024,12,195106355,5.420,1,19334461
2024,12,195106360,4.660,1,19334462
2024,8,195106377,0.900,1,19334463
2024,12,195106378,2.250,1,19334464
2024,12,195106394,2.050,1,19334465
2024,12,195106404,0.460,1,19334466
2024,12,195106408,11.000,1,19334467
2024,12,195106411,1.050,1,19334468
2024,12,180268035,0.690,1,17136922
2024,12,180268040,16.000,1,17136923
2024,12,180268045,10.000,1,17136925
2024,8,180268047,0.400,1,17136926
2024,12,180268053,5.600,1,17136927
2024,12,180268054,1.000,1,17136928
2024,12,180268057,0.700,1,17136929
2024,12,180268059,16.790,1,17136930
2024,12,180268062,4.930,1,17136931
2024,12,180268064,1.220,1,17136932
2024,12,180268065,0.400,1,17136933
2024,12,180268074,9.960,1,17136934
2024,8,180268081,10.600,1,17136935
2024,12,182331605,5.100,1,17442941
2024,2,180268124,6.300,1,17136946
2024,12,180268125,1.390,1,17136947
2024,12,182976646,3.000,1,17543132
2024,4,180268149,0.290,1,17136953
2024,8,180268153,0.800,1,17136954
2024,12,182976649,6.190,1,17543133
2024,12,181525864,24.000,1,17322615
2024,12,180268163,0.500,1,17136957
2024,12,180268165,0.600,5,17136958
2024,12,180268173,0.280,1,17136959
2024,12,180268174,1.400,1,17136960
2024,12,180268176,2.160,1,17136961
2024,12,180268177,2.090,1,17136962
2024,12,180268181,2.530,1,17136963
2024,12,180268191,2.009,1,17136964
2024,12,180268193,0.400,1,17136965
2024,12,180268195,1.300,1,17136967
2024,8,180268200,18.100,1,17136968
2024,12,180268206,0.700,1,17136969
2024,2,180268214,10.750,1,17136971
2024,12,180268227,4.470,1,17136973
2024,12,180268232,1.200,1,17136974
2024,12,180268243,1.080,1,17136976
2024,12,180268252,1.510,1,17136977
2024,8,196657064,4.700,1,19541412
2024,12,196657066,0.250,1,19541413
2024,16,196657066,0.500,1,19541414
2024,12,197635407,14.900,1,19686457
2024,12,194685334,2.040,1,19276664
2024,12,196657074,0.300,1,19541416
2024,12,196657086,0.700,1,19541417
2024,2,182916235,1.612,1,17535069
2024,12,182916248,0.560,1,17535070
2024,16,182916267,1.000,9,17535073
2024,12,182916270,6.000,1,17535074
2024,8,182916276,132.000,1,17535075
2024,12,182916285,1.426,1,17535076
2024,12,182916288,1.197,1,17535077
2024,16,182916290,1.000,9,17535078
2024,12,182916294,12.000,1,17535079
2024,12,182916305,88.410,1,17535081
2024,12,182916307,16.471,1,17535082
2024,12,182916318,3.000,1,17535084
2024,12,182916320,1.200,1,17535085
2024,12,186219870,17.500,1,18042260
2024,12,182916363,5.830,1,17535088
2024,2,182916379,3.945,1,17535092
2024,12,182916384,1.000,1,17535093
2024,12,190349764,11.860,1,18658525
2024,12,182916402,1.000,1,17535095
2024,16,182916414,108.551,1,17535097
2024,16,182916414,73.000,9,17535098
2024,12,182916422,1.000,11,17535099
2024,12,182916143,2.000,4,17535055
2024,12,183610452,6.900,1,17642921
2024,12,182916159,0.817,1,17535059
2024,12,182916173,1.717,1,17535060
2024,12,182916180,2.520,1,17535062
2024,12,183610458,2.000,1,17642922
2024,12,183610506,5.438,1,17642924
2024,16,183610516,1.000,11,17642925
2024,8,183610519,1.000,11,17642926
2024,12,183610520,57.076,1,17642927
2024,12,183610523,1.000,11,17642928
2024,12,183610529,1.000,11,17642929
2024,4,190349771,2.000,9,18658526
2024,12,185695793,2.700,1,17961291
2024,12,183610558,7.000,3,17642934
2024,12,183610583,3.407,1,17642935
2024,12,183610595,1.000,11,17642936
2024,12,183610607,3.500,1,17642938
2024,12,183610614,1.000,1,17642940
2024,12,183610617,1.839,1,17642941
2024,12,183610622,20.700,1,17642942
2024,12,183610626,6.062,1,17642943
2024,12,183610629,17.027,1,17642944
2024,12,183610635,23.300,1,17642945
2024,12,183610642,0.734,1,17642946
2024,12,184910375,11.198,1,17839436
2024,12,184910383,24.000,1,17839437
2024,12,184910384,10.564,1,17839438
2024,12,184910387,1.008,1,17839439
2024,2,190349781,1.429,1,18658527
2024,12,184910390,1.582,1,17839441
2024,12,184910397,29.132,1,17839443
2024,12,184910398,9.330,1,17839444
2024,12,184910410,6.212,1,17839445
2024,7,184910416,6.500,1,17839446
2024,12,184910419,2.745,1,17839447
2024,12,184910425,2.323,1,17839449
2024,12,190349782,3.378,1,18658528
2024,12,184910432,3.319,1,17839452
2024,12,184910434,2.924,1,17839453
2024,12,187964622,1.295,1,18306978
2024,12,184910439,1.000,11,17839455
2024,12,184910449,7.161,1,17839456
2024,8,184910456,1.000,1,17839457
2024,8,184910456,4.000,9,17839458
2024,12,190349783,1.000,11,18658529
2024,15,184910477,12.500,1,17839460
2024,12,184910481,5.305,1,17839461
2024,12,184910484,2.210,1,17839462
2024,12,184910487,5.353,1,17839463
2024,12,184910497,2.315,1,17839466
2024,12,184910504,0.250,1,17839467
2024,12,184910506,1.000,9,17839468
2024,12,184910517,1.331,1,17839469
2024,7,184910527,1.700,1,17839471
2024,8,184910535,0.770,1,17839472
2024,15,184910552,16.126,1,17839473
2024,12,184910554,38.300,1,17839474
2024,12,184910567,5.833,1,17839475
2024,12,184910570,5.759,1,17839476
2024,12,184910575,14.534,1,17839477
2024,12,184910584,16.574,1,17839478
2024,12,184910588,1.280,1,17839479
2024,12,190349788,31.969,1,18658530
2024,8,185695830,52.673,1,17961295
2024,12,185695837,2.269,1,17961296
2024,12,185695848,1.790,1,17961297
2024,12,189327431,3.385,1,18512695
2024,12,185695861,0.535,1,17961299
2024,12,185695604,4.469,1,17961252
2024,12,185695607,0.812,1,17961254
2024,12,185695612,10.300,1,17961255
2024,2,185695636,1.000,9,17961257
2024,8,185695640,10.000,1,17961258
2024,12,185695643,0.740,1,17961259
2024,12,185695649,3.649,1,17961260
2024,8,185695651,0.446,1,17961261
2024,12,185695662,12.287,1,17961262
2024,12,185695664,21.174,1,17961263
2024,8,185695672,2.000,1,17961264
2024,2,185695693,9.600,1,17961268
2024,7,185695695,46.635,1,17961269
2024,12,185695697,6.997,1,17961270
2024,12,185695698,143.037,3,17961271
2024,12,185695700,0.440,1,17961272
2024,12,185695704,4.460,1,17961274
2024,12,185695711,0.121,1,17961275
2024,12,185695712,12.914,1,17961276
2024,12,185695718,1.656,1,17961277
2024,12,185695720,5.684,1,17961278
2024,12,185695721,7.900,1,17961279
2024,12,185695730,8.177,1,17961280
2024,8,185695733,9.670,1,17961281
2024,2,185695755,2.268,1,17961282
2024,12,186219759,1.508,1,18042249
2024,12,189327438,1.000,9,18512696
2024,12,186219239,0.970,1,18042196
2024,12,186219335,4.143,1,18042208
2024,12,186219123,0.865,1,18042188
2024,12,186219892,1.000,9,18042268
2024,12,186219767,3.752,1,18042251
2024,12,186219344,2.587,1,18042209
2024,12,186219348,6.854,1,18042210
2024,12,186219455,9.048,1,18042225
2024,12,187964637,18.311,1,18306979
2024,12,186220208,0.350,1,18042313
2024,12,186219349,0.859,1,18042211
2024,12,186220079,5.107,1,18042294
2024,12,189327449,66.000,4,18512698
2024,16,186219319,3.883,1,18042206
2024,12,186219974,5.496,1,18042283
2024,12,186219946,1.000,9,18042277
2024,12,189327452,74.751,1,18512699
2024,12,186219192,0.087,1,18042192
2024,12,186219314,5.363,1,18042205
2024,12,186219856,11.000,1,18042257
2024,12,186219329,25.741,1,18042207
2024,12,186219480,20.227,1,18042229
2024,15,187964643,40.000,1,18306980
2024,12,186219372,5.920,1,18042212
2024,4,186219980,20.666,1,18042284
2024,5,189327458,1873.000,10,18512700
2024,8,186219242,1.000,9,18042197
2024,12,186219463,1.320,1,18042227
2024,11,186219275,0.560,1,18042201
2024,12,186220084,0.823,1,18042295
2024,2,187964657,1.347,1,18306981
2024,15,187964674,3.890,1,18306982
2024,12,187964677,3.520,1,18306983
2024,12,187964679,2.230,1,18306984
2024,12,187964682,2.880,1,18306985
2024,16,187964684,2.184,1,18306986
2024,12,187964688,12.827,1,18306987
2024,12,187964697,0.292,1,18306989
2024,12,187964698,1.450,1,18306990
2024,12,187964709,16.190,1,18306993
2024,12,187964717,10.956,1,18306995
2024,12,187964726,8.029,3,18306996
2024,15,187964726,798.000,9,18306997
2024,11,187964726,26.600,1,18306998
2024,7,187964730,32.656,1,18306999
2024,12,189327461,1.400,4,18512701
2024,8,189327461,4.054,1,18512702
2024,15,187964748,0.600,1,18307000
2024,12,191850311,3.390,1,18877369
2024,11,187964755,19.983,1,18307002
2024,12,187964757,2.029,1,18307003
2024,12,187964759,2.800,1,18307004
2024,5,187964760,1.250,3,18307005
2024,12,187964770,2.036,1,18307008
2024,16,187964775,3.000,1,18307009
2024,12,191850312,1.950,1,18877370
2024,12,187964778,1.230,1,18307010
2024,12,187964794,3.049,1,18307011
2024,16,187964807,2.569,1,18307012
2024,12,187964815,4.200,1,18307014
2024,12,187964817,8.387,1,18307015
2024,12,187964821,6.080,1,18307016
2024,12,187964827,34.229,1,18307017
2024,15,187964827,3.000,9,18307018
2024,12,187964829,6.970,1,18307019
2024,17,187964836,22.810,1,18307020
2024,12,187964843,5.380,1,18307021
2024,12,187964847,2.573,1,18307022
2024,12,187964849,22.900,1,18307023
2024,12,189327467,13.950,1,18512704
2024,12,189327470,5.335,1,18512705
2024,12,189327481,1.349,1,18512706
2024,12,189327487,15.510,1,18512707
2024,5,189327488,5.739,1,18512708
2024,12,189327496,2.000,1,18512709
2024,8,189327498,2.000,1,18512710
2024,8,189327502,0.108,1,18512711
2024,4,189327504,2.400,1,18512712
2024,15,189327509,1.406,1,18512713
2024,12,189327518,1.459,1,18512714
2024,17,189327520,0.480,1,18512715
2024,12,189327524,0.450,1,18512716
2024,12,189327527,23.500,1,18512717
2024,12,189327537,3.144,1,18512718
2024,12,189327541,4.250,1,18512719
2024,12,189327543,3.500,1,18512720
2024,12,189327557,2.272,1,18512721
2024,12,189327561,0.448,1,18512722
2024,5,189327564,6.000,4,18512724
2024,12,189327568,0.426,1,18512725
2024,12,189327570,0.657,1,18512726
2024,4,189327578,2.000,1,18512727
2024,8,189327578,7.000,9,18512728
2024,1,189327585,1.000,1,18512729
2024,12,189327586,2.400,1,18512730
2024,12,189327587,20.400,1,18512731
2024,12,189327593,1.200,1,18512732
2024,4,189327597,8709.000,1,18512733
2024,12,189327604,1.909,1,18512734
2024,12,189327611,4.002,1,18512735
2024,12,189327614,56.000,1,18512736
2024,16,189327621,6.413,1,18512738
2024,16,189327622,5.844,1,18512739
2024,12,189327653,7.810,1,18512741
2024,12,189327654,1.000,11,18512742
2024,16,189327657,6.280,1,18512743
2024,12,189327658,3.111,1,18512744
2024,12,189327666,25.864,1,18512745
2024,12,189327668,5.980,1,18512747
2024,2,180268266,5.000,1,17136979
2024,2,180268269,0.400,1,17136980
2024,12,180268276,1.030,1,17136981
2024,12,180268278,6.080,1,17136983
2024,12,180268282,3.800,1,17136984
2024,12,180268283,17.430,1,17136985
2024,11,180268283,28.000,9,17136986
2024,12,180268294,8.990,1,17136990
2024,12,180268300,3.100,1,17136991
2024,12,180268303,3.530,1,17136992
2024,8,180268304,9.090,1,17136993
2024,15,181525890,42.800,1,17322617
2024,12,180268308,0.500,1,17136995
2024,12,190950692,0.100,1,18743898
2024,12,181525905,0.360,5,17322622
2024,11,181525905,1.000,9,17322623
2024,12,181525913,1.200,1,17322625
2024,16,182834452,23.890,1,17522575
2024,5,182834452,22.100,4,17522576
2024,5,182834452,5.000,10,17522577
2024,12,181525920,1.600,1,17322629
2024,11,189712118,11.850,1,18570877
2024,4,184477612,0.400,1,17772877
2024,12,186872522,1.400,1,18136246
2024,12,181525968,0.220,1,17322636
2024,12,181525973,1.500,1,17322637
2024,12,181525975,2.600,1,17322638
2024,12,182976662,16.600,1,17543134
2024,12,181525978,16.600,1,17322639
2024,8,181525980,2.900,1,17322640
2024,12,181525982,5.620,1,17322641
2024,12,181525997,0.590,1,17322644
2024,12,183275401,7.200,1,17594427
2024,12,181526014,26.800,1,17322646
2024,12,184477620,16.500,1,17772878
2024,12,181526020,1.260,1,17322650
2024,12,181526031,0.600,1,17322652
2024,12,181526032,5.700,1,17322653
2024,12,181526035,2.029,1,17322654
2024,12,181526036,0.900,1,17322655
2024,2,181526037,2.160,1,17322656
2024,11,181526050,106.000,1,17322660
2024,12,181526063,8.400,1,17322663
2024,2,185735359,1.000,1,17966560
2024,12,181526087,124.700,1,17322665
2024,12,181526088,13.000,1,17322666
2024,12,181526097,2.220,1,17322668
2024,12,182976676,17.000,1,17543135
2024,15,182976676,1.000,9,17543136
2024,13,181526101,5.150,1,17322672
2024,2,181526104,0.700,1,17322674
2024,12,181526118,0.850,1,17322676
2024,16,186872528,5.280,1,18136247
2024,12,182976685,0.700,1,17543137
2024,12,182976696,2.300,1,17543139
2024,12,182976701,0.580,1,17543140
2024,4,185735369,3.200,1,17966561
2024,12,182976705,13.030,1,17543141
2024,12,185735370,0.900,1,17966562
2024,2,184477643,0.400,1,17772881
2024,12,182976727,4.600,1,17543146
2024,12,182976728,1.040,1,17543147
2024,12,182976730,3.800,1,17543148
2024,12,182976733,5.360,1,17543149
2024,12,182976734,3.100,1,17543150
2024,7,182976743,136.000,9,17543154
2024,12,182976745,0.600,1,17543155
2024,8,182976749,91.700,1,17543156
2024,12,182976754,1.300,1,17543157
2024,12,182976757,12.940,1,17543159
2024,12,182976762,1.300,3,17543160
2024,4,188396880,2.400,1,18369389
2024,12,182976774,3.900,1,17543162
2024,12,182976791,2.200,1,17543165
2024,16,182976796,1.000,1,17543166
2024,12,192433178,2.910,1,18957463
2024,2,182976815,4.560,1,17543168
2024,12,182976840,12.930,1,17543170
2024,12,182976843,3.420,1,17543171
2024,12,182976847,0.500,1,17543172
2024,12,182976848,2.500,1,17543173
2024,12,186872543,0.800,1,18136248
2024,12,182976851,21.780,1,17543174
2024,12,185735377,9.840,1,17966563
2024,12,182976855,1.600,1,17543175
2024,4,182976856,0.010,1,17543176
2024,15,182976870,5.000,9,17543177
2024,12,182976874,1.200,1,17543178
2024,12,182976886,0.090,1,17543180
2024,12,182976887,4.500,1,17543181
2024,12,182976905,0.400,1,17543184
2024,12,182976909,21.660,1,17543186
2024,12,182976921,0.980,1,17543188
2024,12,185795961,2.700,1,17975806
2024,12,182976923,2.090,1,17543189
2024,12,184477674,1.210,1,17772885
2024,12,184477695,0.370,1,17772887
2024,12,184477700,4.200,1,17772888
2024,12,185735388,9.800,1,17966564
2024,12,189712146,1.200,1,18570882
2024,11,192433186,45.200,1,18957464
2024,12,190950703,0.750,1,18743899
2024,12,184477741,1.130,1,17772896
2024,12,184477749,8.800,1,17772898
2024,12,184477754,1.600,1,17772900
2024,12,184477763,6.500,1,17772901
2024,16,184477764,1.100,1,17772902
2024,12,184477777,1.100,1,17772906
2024,12,184477799,2.600,1,17772909
2024,7,184477802,5.590,1,17772910
2024,12,184477804,1.500,1,17772911
2024,16,184477807,4.400,1,17772912
2024,2,184477810,1.200,1,17772913
2024,12,184477818,1.720,1,17772914
2024,12,184477825,3.100,1,17772915
2024,12,184477849,0.400,1,17772919
2024,12,184477851,0.470,1,17772921
2024,12,184477863,7.970,1,17772923
2024,12,185735402,2.000,1,17966566
2024,12,184477890,1.310,1,17772928
2024,12,184477893,3.100,1,17772929
2024,5,185805303,688.000,1,17976924
2024,5,185805303,5.000,10,17976925
2024,12,184477949,1.340,1,17772937
2024,12,184477953,4.000,1,17772938
2024,12,188306303,2.000,4,18354617
2024,12,184477968,1.830,1,17772942
2024,12,184477989,0.660,1,17772945
2024,12,184478000,3.370,1,17772947
2024,12,184478003,78.000,1,17772948
2024,15,184478003,5.000,9,17772949
2024,11,184478006,82.000,1,17772950
2024,12,184478011,0.450,1,17772952
2024,12,184478012,12.000,1,17772953
2024,12,186872567,4.700,1,18136249
2024,12,184478021,1.000,11,17772955
2024,12,184478029,0.330,1,17772958
2024,12,184478030,0.100,1,17772959
2024,12,184478044,1.140,1,17772962
2024,12,185735430,22.900,1,17966569
2024,12,185735430,0.010,8,17966570
2024,12,185735443,8.109,1,17966572
2024,12,185735447,0.500,1,17966574
2024,11,185735448,0.220,1,17966575
2024,12,185735459,5.800,1,17966577
2024,12,185735476,13.000,1,17966581
2024,12,185735477,0.600,1,17966582
2024,5,185735490,5.000,3,17966585
2024,12,185735496,3.300,1,17966586
2024,8,185735499,2.500,1,17966588
2024,12,185735501,9.400,1,17966589
2024,12,188306315,1.700,1,18354619
2024,12,185735513,0.400,1,17966591
2024,12,185735523,1.500,1,17966593
2024,4,185735535,1.800,1,17966595
2024,12,185735539,3.800,1,17966596
2024,12,185735545,0.700,1,17966598
2024,12,185735560,0.420,1,17966601
2024,12,185735566,1.100,1,17966602
2024,12,185735582,1.200,1,17966605
2024,2,188306323,29.230,1,18354620
2024,12,185735603,2.230,1,17966610
2024,12,185735608,5.800,1,17966611
2024,12,185735609,2.680,1,17966612
2024,12,185735610,1.160,1,17966613
2024,12,185735632,0.500,1,17966618
2024,12,185735654,3.200,1,17966621
2024,1,188306325,1.900,1,18354621
2024,12,185735666,12.400,1,17966623
2024,12,185735322,3.000,1,17966556
2024,12,185735334,2.360,1,17966558
2024,12,185735336,0.400,1,17966559
2024,12,188306327,10.300,1,18354622
2024,12,186872610,3.100,1,18136256
2024,12,186872614,3.500,1,18136257
2024,12,186872615,3.390,1,18136258
2024,12,186872632,44.000,1,18136259
2024,16,186872636,75.000,1,18136260
2024,12,186872637,7.300,1,18136261
2024,12,186872644,0.800,1,18136263
2024,12,186872646,1.370,1,18136264
2024,12,186872648,0.700,1,18136265
2024,12,187003381,1.200,1,18155454
2024,12,186872660,2.320,1,18136268
2024,12,186872665,6.500,1,18136270
2024,12,186872666,4.800,1,18136271
2024,12,186872674,1.500,1,18136274
2024,2,186872691,4.500,1,18136277
2024,12,186872692,1.000,1,18136278
2024,12,186872702,4.190,1,18136281
2024,12,186872703,5.500,1,18136282
2024,12,188306329,15.700,1,18354623
2024,12,186872725,10.000,1,18136285
2024,2,186872735,0.500,1,18136288
2024,12,186872748,0.600,3,18136289
2024,12,186872759,1.300,1,18136290
2024,12,186872760,0.800,1,18136291
2024,12,186872768,1.200,1,18136292
2024,12,192433199,0.600,1,18957465
2024,12,186872786,2.900,1,18136297
2024,2,186872788,43.100,1,18136298
2024,12,186872788,6.000,9,18136299
2024,1,186872809,0.480,1,18136302
2024,12,186872814,3.690,1,18136303
2024,1,186872818,2.270,1,18136304
2024,12,186872834,0.990,1,18136308
2024,1,186872844,2.580,1,18136310
2024,12,188306344,0.400,1,18354625
2024,12,188306346,1.000,1,18354626
2024,12,188306349,0.700,1,18354627
2024,12,188306352,7.000,1,18354630
2024,12,188306353,1.500,1,18354631
2024,8,188306356,7.700,3,18354632
2024,12,188306362,19.800,1,18354636
2024,12,188306366,1.300,1,18354637
2024,12,188306403,78.000,9,18354639
2024,12,188306403,1.100,1,18354640
2024,12,188306405,0.500,1,18354641
2024,12,188306406,1.300,1,18354642
2024,12,188306407,7.000,1,18354643
2024,2,188306419,5.900,1,18354644
2024,12,188306423,1.180,1,18354645
2024,12,188306433,9.220,1,18354649
2024,12,188306443,0.900,1,18354652
2024,8,188306447,1.700,1,18354653
2024,12,188306450,0.500,1,18354654
2024,4,188306457,12.200,1,18354655
