county_name,offense_category_name,offense_name,offense_rows,county_population,offenses_per_100k
FRESNO,Assault Offenses,Simple Assault,7207,674282,1068.8406334441672
FRESNO,Burglary/Breaking & Entering,Burglary/Breaking & Entering,2320,674282,344.06969190931983
FRESNO,Counterfeiting/Forgery,Counterfeiting/Forgery,372,674282,55.169795426839215
FRESNO,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,7329,674282,1086.9339534497437
FRESNO,Drug/Narcotic Offenses,Drug Equipment Violations,1478,674282,219.19612269050634
FRESNO,Drug/Narcotic Offenses,Drug/Narcotic Violations,1437,674282,213.11558072141924
FRESNO,Embezzlement,Embezzlement,93,674282,13.792448856709804
FRESNO,Extortion/Blackmail,Extortion/Blackmail,82,674282,12.161083938174237
FRESNO,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,845,674282,125.31848692386865
FRESNO,Fraud Offenses,False Pretenses/Swindle/Confidence Game,1049,674282,155.5728908676192
FRESNO,Fraud Offenses,Hacking/Computer Invasion,17,674282,2.521200328645878
FRESNO,Fraud Offenses,Identity Theft,774,674282,114.78876790422999
FRESNO,Fraud Offenses,Impersonation,668,674282,99.0683423256145
FRESNO,Fraud Offenses,Welfare Fraud,1,674282,0.14830590168505167
FRESNO,Gambling Offenses,Betting/Wagering,1,674282,0.14830590168505167
FRESNO,Gambling Offenses,Gambling Equipment Violation,5,674282,0.7415295084252583
FRESNO,Gambling Offenses,Operating/Promoting/Assisting Gambling,3,674282,0.444917705055155
FRESNO,Homicide Offenses,Murder and Nonnegligent Manslaughter,34,674282,5.042400657291756
FRESNO,Homicide Offenses,Negligent Manslaughter,3,674282,0.444917705055155
FRESNO,Human Trafficking,"Human Trafficking, Commercial Sex Acts",21,674282,3.1144239353860845
FRESNO,Human Trafficking,"Human Trafficking, Involuntary Servitude",5,674282,0.7415295084252583
FRESNO,Kidnapping/Abduction,Kidnapping/Abduction,689,674282,102.18276626100058
FRESNO,Larceny/Theft Offenses,All Other Larceny,3655,674282,542.0580706588638
FRESNO,Larceny/Theft Offenses,Pocket-picking,80,674282,11.864472134804133
FRESNO,Larceny/Theft Offenses,Purse-snatching,73,674282,10.826330823008771
FRESNO,Larceny/Theft Offenses,Shoplifting,3969,674282,588.6261237879701
FRESNO,Larceny/Theft Offenses,Theft From Building,1101,674282,163.28479775524187
FRESNO,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,5,674282,0.7415295084252583
FRESNO,Larceny/Theft Offenses,Theft From Motor Vehicle,4770,674282,707.4191510376965
FRESNO,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,817,674282,121.16592167668719
FRESNO,Motor Vehicle Theft,Motor Vehicle Theft,4128,674282,612.2067621558932
FRESNO,Pornography/Obscene Material,Pornography/Obscene Material,68,674282,10.084801314583512
FRESNO,Prostitution Offenses,Assisting or Promoting Prostitution,33,674282,4.894094755606704
FRESNO,Prostitution Offenses,Prostitution,21,674282,3.1144239353860845
FRESNO,Prostitution Offenses,Purchasing Prostitution,1,674282,0.14830590168505167
FRESNO,Robbery,Robbery,973,674282,144.30164233955526
FRESNO,Sex Offenses,Criminal Sexual Contact,277,674282,41.080734766759306
FRESNO,Sex Offenses,Rape,175,674282,25.95353279488404
FRESNO,Sex Offenses,Sexual Assault With An Object,73,674282,10.826330823008771
FRESNO,Sex Offenses,Sodomy,94,674282,13.940754758394856
FRESNO,"Sex Offenses, Non-forcible",Incest,2,674282,0.29661180337010334
FRESNO,"Sex Offenses, Non-forcible",Statutory Rape,32,674282,4.7457888539216535
FRESNO,Stolen Property Offenses,Stolen Property Offenses,595,674282,88.24201150260573
FRESNO,Weapon Law Violations,Weapon Law Violations,2031,674282,301.2092863223399
GLENN,Animal Cruelty,Animal Cruelty,1,20265,4.934616333580064
GLENN,Arson,Arson,3,20265,14.803849000740191
GLENN,Assault Offenses,Aggravated Assault,88,20265,434.24623735504565
GLENN,Assault Offenses,Intimidation,14,20265,69.08462867012089
GLENN,Assault Offenses,Simple Assault,29,20265,143.10387367382185
GLENN,Burglary/Breaking & Entering,Burglary/Breaking & Entering,52,20265,256.6000493461633
GLENN,Counterfeiting/Forgery,Counterfeiting/Forgery,9,20265,44.41154700222057
GLENN,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,103,20265,508.2654823587466
GLENN,Drug/Narcotic Offenses,Drug Equipment Violations,14,20265,69.08462867012089
GLENN,Drug/Narcotic Offenses,Drug/Narcotic Violations,35,20265,172.71157167530222
GLENN,Embezzlement,Embezzlement,1,20265,4.934616333580064
GLENN,Extortion/Blackmail,Extortion/Blackmail,1,20265,4.934616333580064
GLENN,Fraud Offenses,False Pretenses/Swindle/Confidence Game,7,20265,34.542314335060446
GLENN,Fraud Offenses,Identity Theft,1,20265,4.934616333580064
GLENN,Fraud Offenses,Impersonation,4,20265,19.738465334320257
GLENN,Kidnapping/Abduction,Kidnapping/Abduction,13,20265,64.15001233654083
GLENN,Larceny/Theft Offenses,All Other Larceny,65,20265,320.75006168270414
GLENN,Larceny/Theft Offenses,Pocket-picking,2,20265,9.869232667160128
GLENN,Larceny/Theft Offenses,Purse-snatching,1,20265,4.934616333580064
GLENN,Larceny/Theft Offenses,Shoplifting,2,20265,9.869232667160128
GLENN,Larceny/Theft Offenses,Theft From Building,10,20265,49.34616333580064
GLENN,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,1,20265,4.934616333580064
GLENN,Larceny/Theft Offenses,Theft From Motor Vehicle,19,20265,93.75771033802121
GLENN,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,10,20265,49.34616333580064
GLENN,Motor Vehicle Theft,Motor Vehicle Theft,38,20265,187.51542067604242
GLENN,Pornography/Obscene Material,Pornography/Obscene Material,14,20265,69.08462867012089
GLENN,Robbery,Robbery,3,20265,14.803849000740191
GLENN,Sex Offenses,Criminal Sexual Contact,6,20265,29.607698001480383
GLENN,Sex Offenses,Rape,5,20265,24.67308166790032
GLENN,Sex Offenses,Sexual Assault With An Object,1,20265,4.934616333580064
GLENN,Sex Offenses,Sodomy,2,20265,9.869232667160128
GLENN,"Sex Offenses, Non-forcible",Statutory Rape,3,20265,14.803849000740191
GLENN,Stolen Property Offenses,Stolen Property Offenses,7,20265,34.542314335060446
GLENN,Weapon Law Violations,Weapon Law Violations,22,20265,108.56155933876141
HUMBOLDT,Animal Cruelty,Animal Cruelty,26,135427,19.198535004098147
HUMBOLDT,Arson,Arson,57,135427,42.08909597052286
HUMBOLDT,Assault Offenses,Aggravated Assault,364,135427,268.77949005737406
HUMBOLDT,Assault Offenses,Intimidation,209,135427,154.32668522525051
HUMBOLDT,Assault Offenses,Simple Assault,1295,135427,956.2347242425809
HUMBOLDT,Burglary/Breaking & Entering,Burglary/Breaking & Entering,369,135427,272.4715160197007
HUMBOLDT,Counterfeiting/Forgery,Counterfeiting/Forgery,67,135427,49.473147895176
HUMBOLDT,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,1097,135427,810.0304961344488
HUMBOLDT,Drug/Narcotic Offenses,Drug Equipment Violations,542,135427,400.21561431619983
HUMBOLDT,Drug/Narcotic Offenses,Drug/Narcotic Violations,785,135427,579.648076085271
HUMBOLDT,Embezzlement,Embezzlement,34,135427,25.10577654382066
HUMBOLDT,Extortion/Blackmail,Extortion/Blackmail,1,135427,0.7384051924653134
HUMBOLDT,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,111,135427,81.96297636364979
HUMBOLDT,Fraud Offenses,False Pretenses/Swindle/Confidence Game,108,135427,79.74776078625385
HUMBOLDT,Fraud Offenses,Hacking/Computer Invasion,2,135427,1.4768103849306269
HUMBOLDT,Fraud Offenses,Identity Theft,22,135427,16.244914234236894
HUMBOLDT,Fraud Offenses,Impersonation,39,135427,28.797802506147224
HUMBOLDT,Homicide Offenses,Justifiable Homicide,2,135427,1.4768103849306269
HUMBOLDT,Homicide Offenses,Murder and Nonnegligent Manslaughter,2,135427,1.4768103849306269
HUMBOLDT,Homicide Offenses,Negligent Manslaughter,2,135427,1.4768103849306269
HUMBOLDT,Human Trafficking,"Human Trafficking, Commercial Sex Acts",3,135427,2.21521557739594
HUMBOLDT,Human Trafficking,"Human Trafficking, Involuntary Servitude",2,135427,1.4768103849306269
HUMBOLDT,Kidnapping/Abduction,Kidnapping/Abduction,96,135427,70.88689847667008
HUMBOLDT,Larceny/Theft Offenses,All Other Larceny,516,135427,381.0170793121017
HUMBOLDT,Larceny/Theft Offenses,Pocket-picking,6,135427,4.43043115479188
HUMBOLDT,Larceny/Theft Offenses,Purse-snatching,8,135427,5.9072415397225075
HUMBOLDT,Larceny/Theft Offenses,Shoplifting,360,135427,265.82586928751283
HUMBOLDT,Larceny/Theft Offenses,Theft From Building,145,135427,107.06875290747045
HUMBOLDT,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,2,135427,1.4768103849306269
HUMBOLDT,Larceny/Theft Offenses,Theft From Motor Vehicle,404,135427,298.3156977559866
HUMBOLDT,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,91,135427,67.19487251434352
HUMBOLDT,Motor Vehicle Theft,Motor Vehicle Theft,349,135427,257.7034121703944
HUMBOLDT,Pornography/Obscene Material,Pornography/Obscene Material,23,135427,16.98331942670221
HUMBOLDT,Prostitution Offenses,Assisting or Promoting Prostitution,2,135427,1.4768103849306269
HUMBOLDT,Prostitution Offenses,Prostitution,3,135427,2.21521557739594
HUMBOLDT,Robbery,Robbery,117,135427,86.39340751844166
HUMBOLDT,Sex Offenses,Criminal Sexual Contact,65,135427,47.996337510245375
HUMBOLDT,Sex Offenses,Rape,64,135427,47.25793231778006
HUMBOLDT,Sex Offenses,Sexual Assault With An Object,12,135427,8.86086230958376
HUMBOLDT,Sex Offenses,Sodomy,24,135427,17.72172461916752
HUMBOLDT,"Sex Offenses, Non-forcible",Statutory Rape,12,135427,8.86086230958376
HUMBOLDT,Stolen Property Offenses,Stolen Property Offenses,145,135427,107.06875290747045
HUMBOLDT,Weapon Law Violations,Weapon Law Violations,322,135427,237.7664719738309
IMPERIAL,Animal Cruelty,Animal Cruelty,4,179845,2.224137451694515
IMPERIAL,Arson,Arson,50,179845,27.801718146181436
IMPERIAL,Assault Offenses,Aggravated Assault,307,179845,170.70254941755402
IMPERIAL,Assault Offenses,Intimidation,175,179845,97.30601351163502
IMPERIAL,Assault Offenses,Simple Assault,737,179845,409.7973254747143
IMPERIAL,Burglary/Breaking & Entering,Burglary/Breaking & Entering,255,179845,141.78876254552532
IMPERIAL,Counterfeiting/Forgery,Counterfeiting/Forgery,50,179845,27.801718146181436
IMPERIAL,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,534,179845,296.9223498012177
IMPERIAL,Drug/Narcotic Offenses,Drug Equipment Violations,593,179845,329.7283772137118
IMPERIAL,Drug/Narcotic Offenses,Drug/Narcotic Violations,600,179845,333.6206177541772
IMPERIAL,Embezzlement,Embezzlement,24,179845,13.344824710167087
IMPERIAL,Extortion/Blackmail,Extortion/Blackmail,4,179845,2.224137451694515
IMPERIAL,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,29,179845,16.12499652478523
IMPERIAL,Fraud Offenses,False Pretenses/Swindle/Confidence Game,42,179845,23.353443242792405
IMPERIAL,Fraud Offenses,Identity Theft,33,179845,18.349133976479745
IMPERIAL,Fraud Offenses,Impersonation,11,179845,6.116377992159916
IMPERIAL,Fraud Offenses,Welfare Fraud,1,179845,0.5560343629236287
IMPERIAL,Homicide Offenses,Murder and Nonnegligent Manslaughter,5,179845,2.7801718146181433
IMPERIAL,Homicide Offenses,Negligent Manslaughter,5,179845,2.7801718146181433
IMPERIAL,Kidnapping/Abduction,Kidnapping/Abduction,39,179845,21.685340154021517
IMPERIAL,Larceny/Theft Offenses,All Other Larceny,225,179845,125.10773165781644
IMPERIAL,Larceny/Theft Offenses,Pocket-picking,3,179845,1.6681030887708859
IMPERIAL,Larceny/Theft Offenses,Purse-snatching,5,179845,2.7801718146181433
IMPERIAL,Larceny/Theft Offenses,Shoplifting,120,179845,66.72412355083544
IMPERIAL,Larceny/Theft Offenses,Theft From Building,127,179845,70.61636409130084
IMPERIAL,Larceny/Theft Offenses,Theft From Motor Vehicle,180,179845,100.08618532625316
IMPERIAL,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,75,179845,41.70257721927215
IMPERIAL,Motor Vehicle Theft,Motor Vehicle Theft,318,179845,176.81892740971392
IMPERIAL,Pornography/Obscene Material,Pornography/Obscene Material,2,179845,1.1120687258472575
IMPERIAL,Robbery,Robbery,54,179845,30.025855597875946
IMPERIAL,Sex Offenses,Criminal Sexual Contact,59,179845,32.806027412494096
IMPERIAL,Sex Offenses,Rape,18,179845,10.008618532625317
IMPERIAL,Sex Offenses,Sexual Assault With An Object,1,179845,0.5560343629236287
IMPERIAL,Sex Offenses,Sodomy,7,179845,3.8922405404654006
IMPERIAL,"Sex Offenses, Non-forcible",Statutory Rape,1,179845,0.5560343629236287
IMPERIAL,Stolen Property Offenses,Stolen Property Offenses,29,179845,16.12499652478523
IMPERIAL,Weapon Law Violations,Weapon Law Violations,213,179845,118.4353193027329
INYO,Animal Cruelty,Animal Cruelty,5,18678,26.76946139843666
INYO,Arson,Arson,6,18678,32.123353678124
INYO,Assault Offenses,Aggravated Assault,89,18678,476.4964128921726
INYO,Assault Offenses,Intimidation,47,18678,251.63293714530462
INYO,Assault Offenses,Simple Assault,209,18678,1118.9634864546524
INYO,Burglary/Breaking & Entering,Burglary/Breaking & Entering,26,18678,139.20119927187065
INYO,Counterfeiting/Forgery,Counterfeiting/Forgery,17,18678,91.01616875468466
INYO,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,151,18678,808.4377342327873
INYO,Drug/Narcotic Offenses,Drug Equipment Violations,42,18678,224.86347574686795
INYO,Drug/Narcotic Offenses,Drug/Narcotic Violations,58,18678,310.5257522218653
INYO,Embezzlement,Embezzlement,7,18678,37.47724595781133
INYO,Extortion/Blackmail,Extortion/Blackmail,4,18678,21.415569118749332
INYO,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,2,18678,10.707784559374666
INYO,Fraud Offenses,False Pretenses/Swindle/Confidence Game,21,18678,112.43173787343397
INYO,Fraud Offenses,Hacking/Computer Invasion,1,18678,5.353892279687333
INYO,Fraud Offenses,Identity Theft,6,18678,32.123353678124
INYO,Fraud Offenses,Impersonation,7,18678,37.47724595781133
INYO,Homicide Offenses,Murder and Nonnegligent Manslaughter,1,18678,5.353892279687333
INYO,Kidnapping/Abduction,Kidnapping/Abduction,10,18678,53.53892279687332
INYO,Larceny/Theft Offenses,All Other Larceny,67,18678,358.7107827390513
INYO,Larceny/Theft Offenses,Pocket-picking,1,18678,5.353892279687333
INYO,Larceny/Theft Offenses,Shoplifting,26,18678,139.20119927187065
INYO,Larceny/Theft Offenses,Theft From Building,11,18678,58.89281507656065
INYO,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,1,18678,5.353892279687333
INYO,Larceny/Theft Offenses,Theft From Motor Vehicle,13,18678,69.60059963593532
INYO,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,11,18678,58.89281507656065
INYO,Motor Vehicle Theft,Motor Vehicle Theft,8,18678,42.831138237498664
INYO,Pornography/Obscene Material,Pornography/Obscene Material,21,18678,112.43173787343397
INYO,Robbery,Robbery,7,18678,37.47724595781133
INYO,Sex Offenses,Criminal Sexual Contact,13,18678,69.60059963593532
INYO,Sex Offenses,Rape,9,18678,48.18503051718599
INYO,Sex Offenses,Sexual Assault With An Object,2,18678,10.707784559374666
INYO,Sex Offenses,Sodomy,3,18678,16.061676839062
INYO,"Sex Offenses, Non-forcible",Statutory Rape,2,18678,10.707784559374666
INYO,Stolen Property Offenses,Stolen Property Offenses,19,18678,101.72395331405932
INYO,Weapon Law Violations,Weapon Law Violations,37,18678,198.0940143484313
KERN,Animal Cruelty,Animal Cruelty,66,596286,11.068514102293195
KERN,Arson,Arson,63,596286,10.56539982491623
KERN,Assault Offenses,Aggravated Assault,1919,596286,321.8254327621309
KERN,Assault Offenses,Intimidation,992,596286,166.36312105264923
KERN,Assault Offenses,Simple Assault,4249,596286,712.5775215249058
KERN,Burglary/Breaking & Entering,Burglary/Breaking & Entering,2121,596286,355.70179410551316
KERN,Counterfeiting/Forgery,Counterfeiting/Forgery,372,596286,62.38617039474346
KERN,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,3266,596286,547.7237433043875
KERN,Drug/Narcotic Offenses,Drug Equipment Violations,1414,596286,237.1345294036754
KERN,Drug/Narcotic Offenses,Drug/Narcotic Violations,1912,596286,320.65149944825134
KERN,Embezzlement,Embezzlement,95,596286,15.931952116937174
KERN,Extortion/Blackmail,Extortion/Blackmail,22,596286,3.6895047007643984
KERN,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,282,596286,47.29274207343456
KERN,Fraud Offenses,False Pretenses/Swindle/Confidence Game,595,596286,99.7843316797644
KERN,Fraud Offenses,Identity Theft,337,596286,56.51650382534556
KERN,Fraud Offenses,Impersonation,174,596286,29.18062808786388
KERN,Fraud Offenses,Wire Fraud,28,596286,4.695733255518325
KERN,Gambling Offenses,Gambling Equipment Violation,3,596286,0.5031142773769633
KERN,Gambling Offenses,Operating/Promoting/Assisting Gambling,2,596286,0.33540951825130894
KERN,Homicide Offenses,Justifiable Homicide,2,596286,0.33540951825130894
KERN,Homicide Offenses,Murder and Nonnegligent Manslaughter,31,596286,5.198847532895289
KERN,Homicide Offenses,Negligent Manslaughter,17,596286,2.850980905136126
KERN,Human Trafficking,"Human Trafficking, Commercial Sex Acts",12,596286,2.0124571095078534
KERN,Human Trafficking,"Human Trafficking, Involuntary Servitude",3,596286,0.5031142773769633
KERN,Kidnapping/Abduction,Kidnapping/Abduction,177,596286,29.68374236524084
KERN,Larceny/Theft Offenses,All Other Larceny,1993,596286,334.23558493742934
KERN,Larceny/Theft Offenses,Pocket-picking,181,596286,30.354561401743457
KERN,Larceny/Theft Offenses,Purse-snatching,47,596286,7.88212367890576
KERN,Larceny/Theft Offenses,Shoplifting,2141,596286,359.0558892880262
KERN,Larceny/Theft Offenses,Theft From Building,387,596286,64.90174178162827
KERN,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,15,596286,2.515571386884817
KERN,Larceny/Theft Offenses,Theft From Motor Vehicle,1802,596286,302.2039759444294
KERN,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,452,596286,75.80255112479583
KERN,Motor Vehicle Theft,Motor Vehicle Theft,3542,596286,594.0102568230682
KERN,Pornography/Obscene Material,Pornography/Obscene Material,74,596286,12.410152175298432
KERN,Prostitution Offenses,Assisting or Promoting Prostitution,28,596286,4.695733255518325
KERN,Prostitution Offenses,Prostitution,46,596286,7.714418919780106
KERN,Prostitution Offenses,Purchasing Prostitution,3,596286,0.5031142773769633
KERN,Robbery,Robbery,612,596286,102.63531258490053
KERN,Sex Offenses,Criminal Sexual Contact,234,596286,39.24291363540314
KERN,Sex Offenses,Rape,163,596286,27.33587573748168
KERN,Sex Offenses,Sexual Assault With An Object,22,596286,3.6895047007643984
KERN,Sex Offenses,Sodomy,66,596286,11.068514102293195
KERN,"Sex Offenses, Non-forcible",Statutory Rape,51,596286,8.552942715408378
KERN,Stolen Property Offenses,Stolen Property Offenses,529,596286,88.71581757747121
KERN,Weapon Law Violations,Weapon Law Violations,1077,596286,180.61802557832985
KINGS,Animal Cruelty,Animal Cruelty,11,155138,7.090461395660638
KINGS,Arson,Arson,27,155138,17.40385978934884
KINGS,Assault Offenses,Aggravated Assault,487,155138,313.9140636078846
KINGS,Assault Offenses,Intimidation,159,155138,102.48939653727648
KINGS,Assault Offenses,Simple Assault,790,155138,509.22404568835486
KINGS,Burglary/Breaking & Entering,Burglary/Breaking & Entering,271,155138,174.68318529309389
KINGS,Counterfeiting/Forgery,Counterfeiting/Forgery,91,155138,58.65745336410164
KINGS,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,923,155138,594.954169835888
KINGS,Drug/Narcotic Offenses,Drug Equipment Violations,399,155138,257.1903724425995
KINGS,Drug/Narcotic Offenses,Drug/Narcotic Violations,763,155138,491.820185899006
KINGS,Embezzlement,Embezzlement,12,155138,7.73504879526615
KINGS,Extortion/Blackmail,Extortion/Blackmail,4,155138,2.5783495984220504
KINGS,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,47,155138,30.295607781459086
KINGS,Fraud Offenses,False Pretenses/Swindle/Confidence Game,106,155138,68.32626435818432
KINGS,Fraud Offenses,Hacking/Computer Invasion,2,155138,1.2891747992110252
KINGS,Fraud Offenses,Identity Theft,16,155138,10.313398393688201
KINGS,Fraud Offenses,Impersonation,37,155138,23.849733785403963
KINGS,Homicide Offenses,Murder and Nonnegligent Manslaughter,6,155138,3.867524397633075
KINGS,Homicide Offenses,Negligent Manslaughter,2,155138,1.2891747992110252
KINGS,Kidnapping/Abduction,Kidnapping/Abduction,62,155138,39.96441877554177
KINGS,Larceny/Theft Offenses,All Other Larceny,469,155138,302.31149041498537
KINGS,Larceny/Theft Offenses,Pocket-picking,4,155138,2.5783495984220504
KINGS,Larceny/Theft Offenses,Purse-snatching,1,155138,0.6445873996055126
KINGS,Larceny/Theft Offenses,Shoplifting,308,155138,198.53291907849786
KINGS,Larceny/Theft Offenses,Theft From Building,101,155138,65.10332736015675
KINGS,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,2,155138,1.2891747992110252
KINGS,Larceny/Theft Offenses,Theft From Motor Vehicle,150,155138,96.68810994082688
KINGS,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,93,155138,59.94662816331267
KINGS,Motor Vehicle Theft,Motor Vehicle Theft,277,155138,178.55070969072696
KINGS,Pornography/Obscene Material,Pornography/Obscene Material,61,155138,39.31983137593626
KINGS,Prostitution Offenses,Prostitution,1,155138,0.6445873996055126
KINGS,Robbery,Robbery,62,155138,39.96441877554177
KINGS,Sex Offenses,Criminal Sexual Contact,65,155138,41.89818097435831
KINGS,Sex Offenses,Rape,39,155138,25.13890858461499
KINGS,Sex Offenses,Sexual Assault With An Object,6,155138,3.867524397633075
KINGS,Sex Offenses,Sodomy,22,155138,14.180922791321276
KINGS,"Sex Offenses, Non-forcible",Statutory Rape,10,155138,6.445873996055124
KINGS,Stolen Property Offenses,Stolen Property Offenses,139,155138,89.59764854516624
KINGS,Weapon Law Violations,Weapon Law Violations,288,155138,185.6411710863876
LAKE,Animal Cruelty,Animal Cruelty,21,68887,30.4847068387359
LAKE,Arson,Arson,15,68887,21.77479059909707
LAKE,Assault Offenses,Aggravated Assault,341,68887,495.0135729528068
LAKE,Assault Offenses,Intimidation,113,68887,164.0367558465313
LAKE,Assault Offenses,Simple Assault,708,68887,1027.7701162773817
LAKE,Bribery,Bribery,1,68887,1.4516527066064715
LAKE,Burglary/Breaking & Entering,Burglary/Breaking & Entering,88,68887,127.7454381813695
LAKE,Counterfeiting/Forgery,Counterfeiting/Forgery,51,68887,74.03428803693004
LAKE,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,364,68887,528.4015852047556
LAKE,Drug/Narcotic Offenses,Drug Equipment Violations,363,68887,526.9499324981492
LAKE,Drug/Narcotic Offenses,Drug/Narcotic Violations,750,68887,1088.7395299548537
LAKE,Embezzlement,Embezzlement,7,68887,10.1615689462453
LAKE,Extortion/Blackmail,Extortion/Blackmail,1,68887,1.4516527066064715
LAKE,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,27,68887,39.19462307837473
LAKE,Fraud Offenses,False Pretenses/Swindle/Confidence Game,28,68887,40.6462757849812
LAKE,Fraud Offenses,Identity Theft,8,68887,11.613221652851772
LAKE,Fraud Offenses,Impersonation,10,68887,14.516527066064716
LAKE,Homicide Offenses,Murder and Nonnegligent Manslaughter,5,68887,7.258263533032358
LAKE,Kidnapping/Abduction,Kidnapping/Abduction,52,68887,75.48594074353652
LAKE,Larceny/Theft Offenses,All Other Larceny,281,68887,407.9144105564185
LAKE,Larceny/Theft Offenses,Pocket-picking,3,68887,4.354958119819415
LAKE,Larceny/Theft Offenses,Purse-snatching,2,68887,2.903305413212943
LAKE,Larceny/Theft Offenses,Shoplifting,80,68887,116.13221652851773
LAKE,Larceny/Theft Offenses,Theft From Building,108,68887,156.77849231349893
LAKE,Larceny/Theft Offenses,Theft From Coin-Operated Machine or Device,1,68887,1.4516527066064715
LAKE,Larceny/Theft Offenses,Theft From Motor Vehicle,75,68887,108.87395299548537
LAKE,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,66,68887,95.80907863602711
LAKE,Motor Vehicle Theft,Motor Vehicle Theft,272,68887,394.84953619696023
LAKE,Pornography/Obscene Material,Pornography/Obscene Material,34,68887,49.35619202462003
LAKE,Prostitution Offenses,Purchasing Prostitution,1,68887,1.4516527066064715
LAKE,Robbery,Robbery,30,68887,43.54958119819414
LAKE,Sex Offenses,Criminal Sexual Contact,38,68887,55.16280285104592
LAKE,Sex Offenses,Rape,30,68887,43.54958119819414
LAKE,Sex Offenses,Sexual Assault With An Object,10,68887,14.516527066064716
LAKE,Sex Offenses,Sodomy,13,68887,18.87148518588413
LAKE,"Sex Offenses, Non-forcible",Statutory Rape,1,68887,1.4516527066064715
LAKE,Stolen Property Offenses,Stolen Property Offenses,93,68887,135.00370171440184
LAKE,Weapon Law Violations,Weapon Law Violations,226,68887,328.0735116930626
LASSEN,Animal Cruelty,Animal Cruelty,4,28256,14.156285390713478
LASSEN,Arson,Arson,11,28256,38.92978482446206
LASSEN,Assault Offenses,Aggravated Assault,92,28256,325.59456398641
LASSEN,Assault Offenses,Intimidation,32,28256,113.25028312570782
LASSEN,Assault Offenses,Simple Assault,178,28256,629.9546998867497
LASSEN,Burglary/Breaking & Entering,Burglary/Breaking & Entering,66,28256,233.57870894677237
LASSEN,Counterfeiting/Forgery,Counterfeiting/Forgery,9,28256,31.851642129105322
LASSEN,Destruction/Damage/Vandalism of Property,Destruction/Damage/Vandalism of Property,157,28256,555.6342015855039
LASSEN,Drug/Narcotic Offenses,Drug Equipment Violations,95,28256,336.21177802944504
LASSEN,Drug/Narcotic Offenses,Drug/Narcotic Violations,108,28256,382.21970554926384
LASSEN,Embezzlement,Embezzlement,4,28256,14.156285390713478
LASSEN,Extortion/Blackmail,Extortion/Blackmail,1,28256,3.5390713476783695
LASSEN,Fraud Offenses,Credit Card/Automated Teller Machine Fraud,7,28256,24.773499433748583
LASSEN,Fraud Offenses,False Pretenses/Swindle/Confidence Game,12,28256,42.468856172140434
LASSEN,Fraud Offenses,Identity Theft,2,28256,7.078142695356739
LASSEN,Fraud Offenses,Impersonation,1,28256,3.5390713476783695
LASSEN,Homicide Offenses,Murder and Nonnegligent Manslaughter,3,28256,10.617214043035109
LASSEN,Kidnapping/Abduction,Kidnapping/Abduction,9,28256,31.851642129105322
LASSEN,Larceny/Theft Offenses,All Other Larceny,68,28256,240.6568516421291
LASSEN,Larceny/Theft Offenses,Pocket-picking,2,28256,7.078142695356739
LASSEN,Larceny/Theft Offenses,Shoplifting,44,28256,155.71913929784824
LASSEN,Larceny/Theft Offenses,Theft From Building,22,28256,77.85956964892412
LASSEN,Larceny/Theft Offenses,Theft From Motor Vehicle,37,28256,130.94563986409966
LASSEN,Larceny/Theft Offenses,Theft of Motor Vehicle Parts or Accessories,11,28256,38.92978482446206
LASSEN,Motor Vehicle Theft,Motor Vehicle Theft,28,28256,99.09399773499433
LASSEN,Pornography/Obscene Material,Pornography/Obscene Material,4,28256,14.156285390713478
LASSEN,Robbery,Robbery,11,28256,38.92978482446206
