yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
338462024,33846,2024,CA0369930,CA0369930,,N,N,,I,HP: BARSTOW AREA OFFICE,,Highway Patrol:,Barstow Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SAN BERNARDINO,"Riverside-San Bernardino-Ontario, CA",Y,Y,Y
338482024,33848,2024,CA0149925,CA0149925,,N,N,,I,HP: BISHOP AREA OFFICE,,Highway Patrol:,Bishop Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,INYO,Not Specified,Y,Y,Y
338502024,33850,2024,CA0339960,CA0339960,,N,N,,I,HP: BLYTHE AREA OFFICE,,Highway Patrol:,Blythe Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,RIVERSIDE,"Riverside-San Bernardino-Ontario, CA",Y,Y,Y
338522024,33852,2024,CA0379901,CA0379901,,N,N,,I,HP: BORDER DIVISION AREA OFFICE,,Highway Patrol:,Border Division Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SAN DIEGO,"San Diego-Chula Vista-Carlsbad, CA",Y,Y,Y
338542024,33854,2024,CA0379908,CA0379908,,N,N,,I,HP: BORDER INVESTIGATIVE SERVICES UNIT,,Highway Patrol:,Border Investigative Services Unit,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SAN DIEGO,"San Diego-Chula Vista-Carlsbad, CA",Y,Y,Y
338562024,33856,2024,CA0269920,CA0269920,,N,N,,I,HP: BRIDGEPORT AREA OFFICE,,Highway Patrol:,Bridgeport Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,MONO,Not Specified,Y,Y,Y
338582024,33858,2024,CA0429955,CA0429955,,N,N,,I,HP: BUELLTON AREA OFFICE,,Highway Patrol:,Buellton Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SANTA BARBARA,"Santa Maria-Santa Barbara, CA",Y,Y,Y
338602024,33860,2024,CA0159926,CA0159926,,N,N,,I,HP: BUTTONWILLOW AREA OFFICE,,Highway Patrol:,Buttonwillow Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
338622024,33862,2024,CA0139926,CA0139926,,N,N,,I,HP: CALEXICO COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Calexico Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
338642024,33864,2024,CA0309990,CA0309990,,N,N,,I,HP: CAPISTRANO AREA OFFICE,,Highway Patrol:,Capistrano Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,ORANGE,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
338662024,33866,2024,CA0349917,CA0349917,,N,N,,I,HP: CAPITOL PROTECTION SECTION,,Highway Patrol:,Capitol Protection Section,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SACRAMENTO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
338682024,33868,2024,CA0199941,CA0199941,,N,N,,I,HP: CASTAIC COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Castaic Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,LOS ANGELES,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
338722024,33872,2024,CA0109901,CA0109901,,N,N,,I,HP: CENTRAL DIVISION,,Highway Patrol:,Central Division,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,FRESNO,"Fresno, CA",Y,Y,Y
338742024,33874,2024,CA0109912,CA0109912,,N,N,,I,HP: CENTRAL INVESTIGATIVE SERVICES UNIT,,Highway Patrol:,Central Investigative Services Unit,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,FRESNO,"Fresno, CA",Y,Y,Y
338762024,33876,2024,CA0199990,CA0199990,,N,N,,I,HP: CENTRAL LOS ANGELES AREA OFFICE,,Highway Patrol:,Central Los Angeles Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,LOS ANGELES,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
338782024,33878,2024,CA0049941,CA0049941,,N,N,,I,HP: CHICO AREA OFFICE,,Highway Patrol:,Chico Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,AMADOR,Not Specified,Y,Y,Y
338802024,33880,2024,CA0249964,CA0249964,,N,N,,I,HP: CHOWCHILLA RIVER COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Chowchilla River Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,MERCED,"Merced, CA",Y,Y,Y
338822024,33882,2024,CA0179951,CA0179951,,N,N,,I,HP: CLEAR LAKE AREA OFFICE,,Highway Patrol:,Clear Lake Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,LAKE,Not Specified,Y,Y,Y
338842024,33884,2024,CA0109995,CA0109995,,N,N,,I,HP: COALINGA AREA OFFICE,,Highway Patrol:,Coalinga Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,FRESNO,"Fresno, CA",Y,Y,Y
338862024,33886,2024,CA0569966,CA0569966,,N,N,,I,HP: CONEJO COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Conejo Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
338882024,33888,2024,CA0079920,CA0079920,,N,N,,I,HP: CONTRA COSTA AREA OFFICE,,Highway Patrol:,Contra Costa Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,CONTRA COSTA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
338902024,33890,2024,CA0489966,CA0489966,,N,N,,I,HP: CORDELIA COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Cordelia Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SOLANO,"Vallejo, CA",Y,Y,Y
338922024,33892,2024,CA0409901,CA0409901,,N,N,,I,HP: COASTAL DIVISION,,Highway Patrol:,Coastal Division,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SAN LUIS OBISPO,"San Luis Obispo-Paso Robles, CA",Y,Y,Y
338942024,33894,2024,CA0449909,CA0449909,,N,N,,I,HP: COASTAL INVESTIGATIVE SERVICES UNIT MONTEREY,,Highway Patrol:,"Coastal Investigative Services Unit, Monterey",A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SANTA CRUZ,"Santa Cruz-Watsonville, CA",Y,Y,Y
338962024,33896,2024,CA0569910,CA0569910,,N,N,,I,HP: COASTAL INVESTIGATIVE SERVICES UNIT VENTURA,,Highway Patrol:,"Coastal Investigative Services Unit, Ventura",A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
338982024,33898,2024,CA0529931,CA0529931,,N,N,,I,HP: COTTONWOOD COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Cottonwood Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,TEHAMA,Not Specified,Y,Y,Y
339002024,33900,2024,CA0089920,CA0089920,,N,N,,I,HP: CRESCENT CITY AREA OFFICE,,Highway Patrol:,Crescent City Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,DEL NORTE,Not Specified,Y,Y,Y
339022024,33902,2024,CA0399912,CA0399912,,N,N,,I,HP: DELTA REGIONAL AUTO THEFT TEAM,,Highway Patrol:,Delta Regional Auto Theft Team,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SAN JOAQUIN,"Stockton-Lodi, CA",Y,Y,Y
339042024,33904,2024,CA0339956,CA0339956,,N,N,,I,HP: DESERT HILLS COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Desert Hills Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,RIVERSIDE,"Riverside-San Bernardino-Ontario, CA",Y,Y,Y
339062024,33906,2024,CA0349923,CA0349923,,N,N,,I,HP: DIGNITARY PROTECTION SECTION NORTH ,,Highway Patrol:,"Dignitary Protection Section, North",A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SACRAMENTO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
339082024,33908,2024,CA0199998,CA0199998,,N,N,,I,HP: DIGNITARY PROTECTION SECTION SOUTH,,Highway Patrol:,"Dignitary Protection Section, South",A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,LOS ANGELES,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
339102024,33910,2024,CA0299923,CA0299923,,N,N,,I,HP: DONNER PASS COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Donner Pass Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,NEVADA,Not Specified,Y,Y,Y
339122024,33912,2024,CA0019990,CA0019990,,N,N,,I,HP: DUBLIN AREA OFFICE,,Highway Patrol:,Dublin Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,ALAMEDA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
339142024,33914,2024,CA0479947,CA0479947,,N,N,,I,HP: DUNSMUIR GRADE COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Dunsmuir Grade Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SISKIYOU,Not Specified,Y,Y,Y
339162024,33916,2024,CA0199935,CA0199935,,N,N,,I,HP: EAST LOS ANGELES AREA OFFICE,,Highway Patrol:,East Los Angeles Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,LOS ANGELES,"Los Angeles-Long Beach-Anaheim, CA",Y,Y,Y
339182024,33918,2024,CA0349960,CA0349960,,N,N,,I,HP: EAST SACRAMENTO AREA OFFICE,,Highway Patrol:,East Sacramento Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SACRAMENTO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
339202024,33920,2024,CA0379980,CA0379980,,N,N,,I,HP: EL CAJON AREA OFFICE,,Highway Patrol:,El Cajon Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SAN DIEGO,"San Diego-Chula Vista-Carlsbad, CA",Y,Y,Y
339222024,33922,2024,CA0139925,CA0139925,,N,N,,I,HP: EL CENTRO AREA OFFICE,,Highway Patrol:,El Centro Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,IMPERIAL,"El Centro, CA",Y,Y,Y
339242024,33924,2024,CA0159960,CA0159960,,N,N,,I,HP: FORT TEJON AREA OFFICE,,Highway Patrol:,Fort Tejon Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
339262024,33926,2024,CA0109935,CA0109935,,N,N,,I,HP: FRESNO AREA OFFICE,,Highway Patrol:,Fresno Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,FRESNO,"Fresno, CA",Y,Y,Y
339282024,33928,2024,CA0129926,CA0129926,,N,N,,I,HP: GARBERVILLE AREA OFFICE,,Highway Patrol:,Garberville Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,HUMBOLDT,Not Specified,Y,Y,Y
339302024,33930,2024,CA0439926,CA0439926,,N,N,,I,HP: GILROY COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Gilroy Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SANTA CLARA,"San Jose-Sunnyvale-Santa Clara, CA",Y,Y,Y
339322024,33932,2024,CA0319921,CA0319921,,N,N,,I,HP: GOLD RUN AREA OFFICE,,Highway Patrol:,Gold Run Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,PLACER,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
339342024,33934,2024,CA0489901,CA0489901,,N,N,,I,HP: GOLDEN GATE DIVISION,,Highway Patrol:,Golden Gate Division,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SOLANO,"Vallejo, CA",Y,Y,Y
339362024,33936,2024,CA0019916,CA0019916,,N,N,,I,HP: GOLDEN GATE INVESTIGATIVE SERVICES UNIT,,Highway Patrol:,Golden Gate Investigative Services Unit,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,ALAMEDA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
339382024,33938,2024,CA0349908,CA0349908,,N,N,,I,HP: GOVERNOR'S PROTECTIVE DETAIL SECTION,,Highway Patrol:,Governor's Protective Detail Section,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SACRAMENTO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
339402024,33940,2024,CA0159924,CA0159924,,N,N,,I,HP: GRAPEVINE COMMERCIAL VEHICLE ENFORCEMENT FACILITY,,Highway Patrol:,Grapevine Commercial Vehicle Enforcement Facility,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,KERN,"Bakersfield-Delano, CA",Y,Y,Y
339422024,33942,2024,CA0299930,CA0299930,,N,N,,I,HP: GRASS VALLEY AREA OFFICE,,Highway Patrol:,Grass Valley Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,NEVADA,Not Specified,Y,Y,Y
339442024,33944,2024,CA0169940,CA0169940,,N,N,,I,HP: HANFORD AREA OFFICE,,Highway Patrol:,Hanford Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,KINGS,"Hanford-Corcoran, CA",Y,Y,Y
339462024,33946,2024,CA0019945,CA0019945,,N,N,,I,HP: HAYWARD AREA OFFICE,,Highway Patrol:,Hayward Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,ALAMEDA,"San Francisco-Oakland-Fremont, CA",Y,Y,Y
339482024,33948,2024,CA0439925,CA0439925,,N,N,,I,HP: HOLLISTER-GILROY AREA OFFICE,,Highway Patrol:,Hollister-Gilroy Area Office,A,6,California,CA,CA,9,Pacific,4,West,Region IV,State Police,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2023-01-01,2023-01-01,N,SANTA CLARA,"San Jose-Sunnyvale-Santa Clara, CA",Y,Y,Y
